url,status,title,address_street,area,quartos,suite,banheiros,vagas,andar,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total
https://www.quintoandar.com.br/imovel/893535773/alugar/kitnet-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A215%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 35m², 1 quarto e 1 vaga",Condomínios em São Paulo,35,1.0,0,1.0,1.0,28° a 31° andar,não,sim,sim,R$ 4.700,R$ 987,R$ 230,R$ 60,R$ 121,R$ 6.098
https://www.quintoandar.com.br/imovel/892805669/alugar/apartamento-1-quarto-vila-madalena-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A108%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 34m², 1 quarto e 1 vaga",Condomínios em São Paulo,34,1.0,0,1.0,1.0,4° a 7° andar,sim,sim,não,R$ 3.600,R$ 534,R$ 179,R$ 46,R$ 93,R$ 4.452
https://www.quintoandar.com.br/imovel/894801867/alugar/kitnet-1-quarto-sumarezinho-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A457%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 25m², 1 quarto e sem vaga",Condomínios em São Paulo,25,1.0,0,1.0,,4° a 7° andar,não,sim,sim,R$ 3.233,R$ 935,R$ 0,R$ 41,R$ 83,R$ 4.292
https://www.quintoandar.com.br/imovel/895055487/alugar/apartamento-3-quartos-vila-madalena-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A283%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 150m², 3 quartos e 3 vagas",Rua Girassol,150,3.0,2,3.0,3.0,4° a 7° andar,sim,não,não,R$ 6.000,R$ 3.998,R$ 1.083,R$ 77,R$ 155,R$ 11.313
https://www.quintoandar.com.br/imovel/893611976/alugar/apartamento-4-quartos-alto-da-lapa-sao-paulo?from_route=%22search_results%22&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A776%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 160m², 4 quartos e 2 vagas",Rua Presidente Antônio Cândido,160,4.0,2,3.0,2.0,Até 3° andar,sim,não,não,R$ 6.650,R$ 2.000,R$ 580,R$ 85,R$ 172,R$ 9.487
https://www.quintoandar.com.br/imovel/893270253/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A912%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 68m², 1 quarto e 1 vaga",Condomínios em São Paulo,68,1.0,1,2.0,1.0,20° a 23° andar,não,sim,sim,R$ 5.900,R$ 1.305,R$ 955,R$ 75,R$ 152,R$ 8.387
https://www.quintoandar.com.br/imovel/893400933/alugar/apartamento-2-quartos-vila-pirajussara-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A429%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 89m², 2 quartos e 1 vaga",Condomínios em São Paulo,89,2.0,0,1.0,1.0,Até 3° andar,sim,não,sim,R$ 3.450,R$ 748,R$ 69,R$ 44,R$ 89,R$ 4.400
https://www.quintoandar.com.br/imovel/894897982/alugar/kitnet-1-quarto-vila-madalena-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A385%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 24m², 1 quarto e sem vaga",Condomínios em São Paulo,24,1.0,1,1.0,,Até 3° andar,não,sim,não,R$ 2.930,R$ 814,R$ 0,R$ 38,R$ 75,R$ 3.857
https://www.quintoandar.com.br/imovel/892857747/alugar/apartamento-3-quartos-sumarezinho-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A407%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 124m², 3 quartos e 2 vagas",Condomínios em São Paulo,124,3.0,1,2.0,2.0,4° a 7° andar,sim,não,sim,R$ 7.000,R$ 2.000,R$ 385,R$ 89,R$ 181,R$ 9.655
https://www.quintoandar.com.br/imovel/894722182/alugar/casa-3-quartos-alto-de-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A20%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 200m², 3 quartos e 4 vagas",Rua Vitorino de Carvalho,200,3.0,1,4.0,4.0,,sim,não,não,R$ 9.840,Incluso,R$ 667,R$ 163,R$ 254,R$ 10.924
https://www.quintoandar.com.br/imovel/894928517/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A836%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 28m², 1 quarto e sem vaga",Condomínios em São Paulo,28,1.0,1,1.0,,12° a 15° andar,sim,não,sim,R$ 3.500,R$ 550,R$ 0,R$ 45,R$ 90,R$ 4.185
https://www.quintoandar.com.br/imovel/892921306/alugar/apartamento-3-quartos-jaguare-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A995%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 70m², 3 quartos e 1 vaga",Condomínios em São Paulo,70,3.0,1,2.0,1.0,Até 3° andar,sim,não,não,R$ 5.500,R$ 500,R$ 48,R$ 70,R$ 142,R$ 6.260
https://www.quintoandar.com.br/imovel/893451102/alugar/casa-4-quartos-vila-madalena-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A57%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 300m², 4 quartos e 3 vagas",Rua Gregório Paes de Almeida,300,4.0,0,4.0,3.0,,sim,sim,não,R$ 10.000,Incluso,R$ 1.242,R$ 166,R$ 259,R$ 11.667
https://www.quintoandar.com.br/imovel/895003054/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A623%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 34m², 1 quarto e sem vaga",Condomínios em São Paulo,34,1.0,0,1.0,,12° a 15° andar,não,sim,sim,R$ 5.000,R$ 630,R$ 0,R$ 64,R$ 129,R$ 5.830
https://www.quintoandar.com.br/imovel/895090400/alugar/apartamento-1-quarto-sumare-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A550%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 50m², 1 quarto e 1 vaga",Condomínios em São Paulo,50,1.0,1,1.0,1.0,4° a 7° andar,sim,não,sim,R$ 4.270,R$ 690,R$ 210,R$ 55,R$ 110,R$ 5.335
https://www.quintoandar.com.br/imovel/893298304/alugar/apartamento-3-quartos-vila-madalena-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A564%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 110m², 3 quartos e 2 vagas",Condomínios em São Paulo,110,3.0,1,4.0,2.0,Até 3° andar,não,sim,sim,R$ 7.800,R$ 2.389,R$ 569,R$ 99,R$ 202,R$ 11.059
https://www.quintoandar.com.br/imovel/893622250/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A572%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 50m², 1 quarto e 1 vaga",Condomínios em São Paulo,50,1.0,1,1.0,1.0,12° a 15° andar,sim,sim,sim,R$ 5.427,R$ 1.100,R$ 254,R$ 69,R$ 140,R$ 6.990
https://www.quintoandar.com.br/imovel/893370588/alugar/apartamento-3-quartos-vila-anglo-brasileira-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A1004%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 84m², 3 quartos e 1 vaga",Condomínios em São Paulo,84,3.0,1,2.0,1.0,4° a 7° andar,sim,não,sim,R$ 3.067,R$ 1.100,R$ 225,R$ 39,R$ 79,R$ 4.510
https://www.quintoandar.com.br/imovel/893290226/alugar/casa-3-quartos-sumare-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A757%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 210m², 3 quartos e 2 vagas",Rua Padre Agostinho Mendicute,210,3.0,1,2.0,2.0,,sim,não,sim,R$ 8.437,Incluso,R$ 0,R$ 140,R$ 218,R$ 8.795
https://www.quintoandar.com.br/imovel/894917787/alugar/apartamento-2-quartos-vila-madalena-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A104%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 115m², 2 quartos e 2 vagas",Condomínios em São Paulo,115,2.0,1,2.0,2.0,Até 3° andar,sim,não,sim,R$ 6.500,R$ 2.337,R$ 50,R$ 83,R$ 168,R$ 9.138
https://www.quintoandar.com.br/imovel/894950843/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A781%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 24m², 1 quarto e sem vaga",Condomínios em São Paulo,24,1.0,1,1.0,,4° a 7° andar,sim,sim,sim,R$ 3.280,R$ 570,R$ 1,R$ 42,R$ 84,R$ 3.977
https://www.quintoandar.com.br/imovel/894922091/alugar/apartamento-2-quartos-vila-pirajussara-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A406%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 53m², 2 quartos e sem vaga",Condomínios em São Paulo,53,2.0,0,1.0,,Até 3° andar,não,não,sim,R$ 3.700,R$ 858,R$ 84,R$ 47,R$ 95,R$ 4.784
https://www.quintoandar.com.br/imovel/894610230/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A896%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 25m², 1 quarto e sem vaga",Condomínios em São Paulo,25,1.0,0,1.0,,4° a 7° andar,não,não,sim,R$ 2.828,R$ 543,R$ 0,R$ 36,R$ 73,R$ 3.480
https://www.quintoandar.com.br/imovel/894780113/alugar/apartamento-2-quartos-vila-leopoldina-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A72%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 2 quartos e sem vaga",Avenida José César de Oliveira,32,2.0,0,1.0,,8° a 11° andar,sim,não,sim,R$ 1.800,R$ 540,R$ 1,R$ 23,R$ 46,R$ 2.410
https://www.quintoandar.com.br/imovel/893458489/alugar/apartamento-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A321%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 1 quarto e 1 vaga",Condomínios em São Paulo,32,1.0,1,1.0,1.0,8° a 11° andar,não,sim,sim,R$ 3.750,R$ 450,R$ 153,R$ 48,R$ 97,R$ 4.498
https://www.quintoandar.com.br/imovel/895058127/alugar/apartamento-2-quartos-vila-ipojuca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A603%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 62m², 2 quartos e 1 vaga",Rua Rumaica,62,2.0,1,2.0,1.0,4° a 7° andar,sim,não,não,R$ 4.090,R$ 1.200,R$ 5,R$ 52,R$ 105,R$ 5.452
https://www.quintoandar.com.br/imovel/895007139/alugar/apartamento-2-quartos-sumare-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A658%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 69m², 2 quartos e 1 vaga",Condomínios em São Paulo,69,2.0,1,2.0,1.0,12° a 15° andar,sim,sim,sim,R$ 6.200,R$ 1.100,R$ 0,R$ 79,R$ 160,R$ 7.539
https://www.quintoandar.com.br/imovel/894494011/alugar/apartamento-2-quartos-butanta-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A299%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 34m², 2 quartos e sem vaga",Condomínios em São Paulo,34,2.0,0,1.0,,8° a 11° andar,não,não,sim,R$ 3.000,R$ 300,R$ 0,R$ 39,R$ 77,R$ 3.416
https://www.quintoandar.com.br/imovel/894635291/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A771%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 24m², 1 quarto e sem vaga",Condomínios em São Paulo,24,1.0,0,1.0,,8° a 11° andar,sim,não,sim,R$ 3.250,R$ 365,R$ 63,R$ 42,R$ 84,R$ 3.804
https://www.quintoandar.com.br/imovel/893135978/alugar/apartamento-2-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A125%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 73m², 2 quartos e 2 vagas",Condomínios em São Paulo,73,2.0,1,2.0,2.0,16° a 19° andar,sim,não,sim,R$ 9.500,R$ 790,R$ 792,R$ 121,R$ 246,R$ 11.449
https://www.quintoandar.com.br/imovel/894957567/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A433%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 12m², 1 quarto e sem vaga",Condomínios em São Paulo,12,1.0,0,1.0,,Até 3° andar,sim,não,sim,R$ 3.100,R$ 150,R$ 0,R$ 40,R$ 80,R$ 3.370
https://www.quintoandar.com.br/imovel/894861759/alugar/apartamento-2-quartos-butanta-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A345%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 44m², 2 quartos e 1 vaga",Rua Raul Saddi,44,2.0,0,1.0,1.0,12° a 15° andar,sim,sim,sim,R$ 7.350,R$ 500,R$ 75,R$ 94,R$ 190,R$ 8.209
https://www.quintoandar.com.br/imovel/895059318/alugar/casa-2-quartos-lapa-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A80%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 90m², 2 quartos e 1 vaga",Rua Dardanelos,90,2.0,0,2.0,1.0,,sim,não,não,R$ 6.500,Incluso,R$ 745,R$ 108,R$ 168,R$ 7.521
https://www.quintoandar.com.br/imovel/893496225/alugar/kitnet-1-quarto-sumarezinho-sao-paulo?from_route=%22search_results%22&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A390%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 30m², 1 quarto e sem vaga",Rua Senador César Lacerda Vergueiro,30,1.0,0,1.0,,Até 3° andar,sim,não,sim,R$ 2.700,R$ 650,R$ 0,R$ 35,R$ 69,R$ 3.454
https://www.quintoandar.com.br/imovel/893315364/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A797%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 39m², 1 quarto e 1 vaga",Condomínios em São Paulo,39,1.0,1,1.0,1.0,Até 3° andar,não,não,sim,R$ 3.990,R$ 900,R$ 100,R$ 51,R$ 103,R$ 5.144
https://www.quintoandar.com.br/imovel/894927848/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A578%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 24m², 1 quarto e sem vaga",Condomínios em São Paulo,24,1.0,0,1.0,,Até 3° andar,sim,sim,sim,R$ 2.900,R$ 217,R$ 0,R$ 37,R$ 75,R$ 3.229
https://www.quintoandar.com.br/imovel/894710994/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A679%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 25m², 1 quarto e sem vaga",Condomínios em São Paulo,25,1.0,0,1.0,,Até 3° andar,sim,não,sim,R$ 2.100,R$ 400,R$ 84,R$ 27,R$ 54,R$ 2.665
https://www.quintoandar.com.br/imovel/893456824/alugar/casa-5-quartos-vila-hamburguesa-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A902%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 551m², 5 quartos e 5 vagas",Avenida Queiroz Filho,551,5.0,1,4.0,5.0,,sim,não,não,R$ 7.500,Incluso,R$ 1.834,R$ 125,R$ 194,R$ 9.653
https://www.quintoandar.com.br/imovel/894912266/alugar/apartamento-1-quarto-jardim-vera-cruz-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A307%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 41m², 1 quarto e sem vaga",Condomínios em São Paulo,41,1.0,0,1.0,,12° a 15° andar,não,não,sim,R$ 2.630,R$ 500,R$ 15,R$ 34,R$ 68,R$ 3.247
https://www.quintoandar.com.br/imovel/892916789/alugar/casa-3-quartos-lapa-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A810%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 147m², 3 quartos e 1 vaga",Rua Barbalha,147,3.0,0,2.0,1.0,,sim,não,não,R$ 3.800,Incluso,R$ 500,R$ 63,R$ 98,R$ 4.461
https://www.quintoandar.com.br/imovel/892979079/alugar/casa-1-quarto-vila-ipojuca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A562%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 50m², 1 quarto e sem vaga",Rua Croata,50,1.0,0,1.0,,Até 3° andar,não,não,não,R$ 1.580,R$ 0,R$ 180,R$ 27,R$ 40,R$ 1.827
https://www.quintoandar.com.br/imovel/893105541/alugar/apartamento-2-quartos-vila-leopoldina-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A971%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 75m², 2 quartos e 1 vaga",Condomínios em São Paulo,75,2.0,2,3.0,1.0,12° a 15° andar,sim,não,não,R$ 3.300,R$ 1.176,R$ 284,R$ 42,R$ 85,R$ 4.887
https://www.quintoandar.com.br/imovel/894958926/alugar/apartamento-1-quarto-sumarezinho-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f600df6d-2d39-44f0-b056-5b274d958cc9%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A371%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 50m², 1 quarto e sem vaga",Condomínios em São Paulo,50,1.0,0,1.0,,12° a 15° andar,sim,não,sim,R$ 2.350,R$ 470,R$ 0,R$ 30,R$ 60,R$ 2.910
