url,status,title,address_street,area,quartos,suite,banheiros,vagas,andar,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total
https://www.quintoandar.com.br/imovel/893634226/alugar/casa-3-quartos-jardim-bonfiglioli-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A788%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 170m², 3 quartos e 2 vagas",Rua Paulo Lício Risso,170,3.0,1,3.0,2.0,,sim,não,sim,R$ 3.900,Incluso,R$ 0,R$ 65,R$ 101,R$ 4.066
https://www.quintoandar.com.br/imovel/894932592/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A869%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 27m², 1 quarto e sem vaga",Condomínios em São Paulo,27,1.0,0,1.0,,8° a 11° andar,sim,não,sim,R$ 4.600,R$ 550,R$ 100,R$ 59,R$ 119,R$ 5.428
https://www.quintoandar.com.br/imovel/895105377/alugar/apartamento-3-quartos-vila-butanta-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A476%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 65m², 3 quartos e 1 vaga",Condomínios em São Paulo,65,3.0,0,1.0,1.0,12° a 15° andar,não,sim,não,R$ 3.350,R$ 776,R$ 201,R$ 43,R$ 86,R$ 4.456
https://www.quintoandar.com.br/imovel/894807042/alugar/casa-3-quartos-morumbi-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A650%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 1032m², 3 quartos e 3 vagas",Rua Araxiá,1032,3.0,3,3.0,3.0,,sim,não,sim,R$ 15.000,Incluso,R$ 3.573,R$ 249,R$ 388,R$ 19.210
https://www.quintoandar.com.br/imovel/893068856/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A1000%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 66m², 1 quarto e 1 vaga",Condomínios em São Paulo,66,1.0,1,1.0,1.0,Até 3° andar,sim,sim,sim,R$ 9.750,R$ 1.100,R$ 412,R$ 124,R$ 252,R$ 11.638
https://www.quintoandar.com.br/imovel/893973548/alugar/kitnet-1-quarto-jardim-bonfiglioli-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A330%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 35m², 1 quarto e sem vaga",Condomínios em São Paulo,35,1.0,0,1.0,,Até 3° andar,não,sim,não,R$ 2.300,R$ 0,R$ 0,R$ 30,R$ 59,R$ 2.389
https://www.quintoandar.com.br/imovel/894636051/alugar/casa-1-quarto-vila-butanta-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A299%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 24m², 1 quarto e sem vaga",Avenida Nossa Senhora da Assunção,24,1.0,1,1.0,,,não,não,não,R$ 1.500,R$ 60,R$ 27,R$ 25,R$ 38,R$ 1.650
https://www.quintoandar.com.br/imovel/895025732/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A541%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 25m², 1 quarto e sem vaga",Condomínios em São Paulo,25,1.0,0,1.0,,8° a 11° andar,não,sim,sim,R$ 3.264,R$ 450,R$ 0,R$ 42,R$ 84,R$ 3.840
https://www.quintoandar.com.br/imovel/894922147/alugar/apartamento-1-quarto-jardim-bonfiglioli-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A981%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 1 quarto e sem vaga",Rua Sebastião Martins,32,1.0,0,1.0,,Até 3° andar,não,não,não,R$ 1.320,Incluso,R$ 100,R$ 17,R$ 34,R$ 1.471
https://www.quintoandar.com.br/imovel/895103378/alugar/kitnet-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A28%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 28m², 1 quarto e sem vaga",Condomínios em São Paulo,28,1.0,0,1.0,,16° a 19° andar,sim,sim,sim,R$ 2.600,R$ 653,R$ 0,R$ 33,R$ 67,R$ 3.353
https://www.quintoandar.com.br/imovel/895038796/alugar/casa-1-quarto-jardim-trussardi-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A664%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 15m², 1 quarto e sem vaga",Rua Tavares Vilela,15,1.0,0,1.0,,Até 3° andar,sim,não,sim,R$ 1.312,R$ 53,R$ 0,R$ 22,R$ 33,R$ 1.465
https://www.quintoandar.com.br/imovel/895076755/alugar/apartamento-3-quartos-jardim-bonfiglioli-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A647%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 70m², 3 quartos e 2 vagas",Condomínios em São Paulo,70,3.0,1,2.0,2.0,12° a 15° andar,sim,sim,não,R$ 3.100,R$ 1.100,R$ 143,R$ 40,R$ 80,R$ 4.463
https://www.quintoandar.com.br/imovel/895028386/alugar/kitnet-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A9%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 25m², 1 quarto e sem vaga",Condomínios em São Paulo,25,1.0,0,1.0,,4° a 7° andar,sim,sim,sim,R$ 2.650,R$ 554,R$ 67,R$ 34,R$ 68,R$ 3.373
https://www.quintoandar.com.br/imovel/894964768/alugar/apartamento-2-quartos-jardim-peri-peri-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A575%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 34m², 2 quartos e sem vaga",Rua Professor Máximo Ribeiro Nunes,34,2.0,0,1.0,,16° a 19° andar,sim,não,sim,R$ 1.600,R$ 400,R$ 0,R$ 21,R$ 41,R$ 2.062
https://www.quintoandar.com.br/imovel/893561600/alugar/apartamento-2-quartos-vila-universitaria-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A453%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 68m², 2 quartos e 1 vaga",Condomínios em São Paulo,68,2.0,0,2.0,1.0,8° a 11° andar,sim,sim,não,R$ 2.700,R$ 954,R$ 68,R$ 35,R$ 69,R$ 3.826
https://www.quintoandar.com.br/imovel/894437593/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A572%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 60m², 1 quarto e 2 vagas",Condomínios em São Paulo,60,1.0,1,2.0,2.0,24° a 27° andar,não,não,sim,R$ 8.500,R$ 600,R$ 349,R$ 108,R$ 220,R$ 9.777
https://www.quintoandar.com.br/imovel/894932618/alugar/kitnet-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A114%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 36m², 1 quarto e 1 vaga",Condomínios em São Paulo,36,1.0,1,1.0,1.0,20° a 23° andar,sim,sim,sim,R$ 4.106,R$ 1.100,R$ 253,R$ 53,R$ 106,R$ 5.618
https://www.quintoandar.com.br/imovel/895092828/alugar/apartamento-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A91%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 1 quarto e 1 vaga",Condomínios em São Paulo,32,1.0,0,1.0,1.0,8° a 11° andar,sim,sim,sim,R$ 3.547,R$ 560,R$ 0,R$ 45,R$ 91,R$ 4.243
https://www.quintoandar.com.br/imovel/894053623/alugar/apartamento-1-quarto-vila-madalena-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A671%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 1 quarto e 1 vaga",Condomínios em São Paulo,32,1.0,0,1.0,1.0,4° a 7° andar,sim,não,não,R$ 3.500,R$ 600,R$ 44,R$ 45,R$ 90,R$ 4.279
https://www.quintoandar.com.br/imovel/894564504/alugar/kitnet-1-quarto-jardim-bonfiglioli-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A968%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 17m², 1 quarto e sem vaga",Condomínios em São Paulo,17,1.0,0,1.0,,Até 3° andar,não,sim,não,R$ 1.100,R$ 200,R$ 65,R$ 14,R$ 28,R$ 1.407
https://www.quintoandar.com.br/imovel/895078680/alugar/apartamento-3-quartos-jardim-bonfiglioli-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A824%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 84m², 3 quartos e 2 vagas",Rua Poetisa Colombina,84,3.0,1,2.0,2.0,4° a 7° andar,sim,não,não,R$ 5.180,R$ 1.033,R$ 184,R$ 66,R$ 134,R$ 6.597
https://www.quintoandar.com.br/imovel/892904064/alugar/apartamento-2-quartos-vila-madalena-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A832%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 47m², 2 quartos e 1 vaga",Rua João Miguel Jarra,47,2.0,0,1.0,1.0,4° a 7° andar,não,sim,não,R$ 4.700,R$ 350,R$ 50,R$ 60,R$ 121,R$ 5.281
https://www.quintoandar.com.br/imovel/893057042/alugar/kitnet-1-quarto-vila-sao-luiszona-oeste-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A349%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 30m², 1 quarto e sem vaga",Condomínios em São Paulo,30,1.0,1,1.0,,Até 3° andar,não,sim,não,R$ 900,R$ 900,R$ 0,R$ 12,R$ 23,R$ 1.835
https://www.quintoandar.com.br/imovel/894062079/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A839%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 27m², 1 quarto e sem vaga",Condomínios em São Paulo,27,1.0,0,1.0,,12° a 15° andar,sim,não,sim,R$ 3.876,R$ 445,R$ 89,R$ 50,R$ 100,R$ 4.560
https://www.quintoandar.com.br/imovel/894769852/alugar/apartamento-2-quartos-butanta-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A95%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 44m², 2 quartos e 1 vaga",Condomínios em São Paulo,44,2.0,0,1.0,1.0,Até 3° andar,não,sim,sim,R$ 5.500,R$ 519,R$ 84,R$ 70,R$ 142,R$ 6.315
https://www.quintoandar.com.br/imovel/894950843/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A693%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 24m², 1 quarto e sem vaga",Condomínios em São Paulo,24,1.0,1,1.0,,4° a 7° andar,sim,sim,sim,R$ 3.280,R$ 570,R$ 1,R$ 42,R$ 84,R$ 3.977
https://www.quintoandar.com.br/imovel/893646838/alugar/casa-5-quartos-boacava-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A565%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 350m², 5 quartos e 4 vagas",Avenida Padre Pereira de Andrade,350,5.0,1,3.0,4.0,,sim,sim,não,R$ 15.000,Incluso,R$ 2.084,R$ 249,R$ 388,R$ 17.721
https://www.quintoandar.com.br/imovel/893011926/alugar/apartamento-2-quartos-vila-romana-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A901%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 80m², 2 quartos e 1 vaga",Condomínios em São Paulo,80,2.0,0,2.0,1.0,8° a 11° andar,sim,não,não,R$ 2.800,R$ 854,R$ 12,R$ 36,R$ 72,R$ 3.774
https://www.quintoandar.com.br/imovel/893095547/alugar/apartamento-3-quartos-alto-de-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A724%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 68m², 3 quartos e sem vaga",Avenida Diógenes Ribeiro de Lima,68,3.0,0,1.0,,Até 3° andar,sim,não,não,R$ 2.600,R$ 480,R$ 35,R$ 33,R$ 67,R$ 3.215
https://www.quintoandar.com.br/imovel/894642226/alugar/apartamento-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A173%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 22m², 1 quarto e sem vaga",Condomínios em São Paulo,22,1.0,1,1.0,,4° a 7° andar,sim,sim,sim,R$ 2.700,R$ 780,R$ 10,R$ 35,R$ 69,R$ 3.594
https://www.quintoandar.com.br/imovel/895024261/alugar/apartamento-2-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A956%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 69m², 2 quartos e 2 vagas",Condomínios em São Paulo,69,2.0,1,2.0,2.0,8° a 11° andar,não,não,sim,R$ 7.500,R$ 880,R$ 259,R$ 96,R$ 194,R$ 8.929
https://www.quintoandar.com.br/imovel/893616451/alugar/casa-5-quartos-vila-pirajussara-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A481%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 350m², 5 quartos e 4 vagas",Rua Pratápolis,350,5.0,5,6.0,4.0,,sim,não,sim,R$ 14.000,R$ 620,R$ 1.508,R$ 232,R$ 362,R$ 16.722
https://www.quintoandar.com.br/imovel/894984352/alugar/apartamento-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A105%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 1 quarto e sem vaga",Avenida Professor Francisco Morato,32,1.0,0,1.0,,24° a 27° andar,sim,sim,sim,R$ 4.200,R$ 380,R$ 0,R$ 54,R$ 108,R$ 4.742
https://www.quintoandar.com.br/imovel/894998876/alugar/apartamento-2-quartos-butanta-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A101%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 69m², 2 quartos e 1 vaga",Avenida Professor Francisco Morato,69,2.0,1,2.0,1.0,16° a 19° andar,sim,não,sim,R$ 4.850,R$ 620,R$ 300,R$ 62,R$ 125,R$ 5.957
https://www.quintoandar.com.br/imovel/895039739/alugar/casa-3-quartos-alto-de-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A495%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 297m², 3 quartos e 2 vagas",Rua Alberto Faria,297,3.0,1,4.0,2.0,,sim,sim,não,R$ 25.000,Incluso,R$ 184,R$ 414,R$ 647,R$ 26.245
https://www.quintoandar.com.br/imovel/894613923/alugar/casa-4-quartos-vila-nova-alba-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A984%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 195m², 4 quartos e 2 vagas",Rua Thereza Masironi Gonfiantini,195,4.0,1,3.0,2.0,,sim,não,não,R$ 2.930,Incluso,R$ 56,R$ 49,R$ 75,R$ 3.110
https://www.quintoandar.com.br/imovel/894438023/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A301%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 57m², 1 quarto e 1 vaga",Condomínios em São Paulo,57,1.0,1,1.0,1.0,12° a 15° andar,sim,não,sim,R$ 5.000,R$ 1.245,R$ 500,R$ 64,R$ 129,R$ 6.938
https://www.quintoandar.com.br/imovel/895056790/alugar/kitnet-1-quarto-jardim-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A381%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 25m², 1 quarto e sem vaga",Condomínios em São Paulo,25,1.0,0,1.0,,Até 3° andar,não,não,não,R$ 1.700,R$ 150,R$ 0,R$ 22,R$ 44,R$ 1.916
https://www.quintoandar.com.br/imovel/895098697/alugar/apartamento-2-quartos-jardim-peri-peri-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A633%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 40m², 2 quartos e sem vaga",Condomínios em São Paulo,40,2.0,0,1.0,,8° a 11° andar,sim,não,sim,R$ 1.932,R$ 475,R$ 47,R$ 25,R$ 50,R$ 2.529
https://www.quintoandar.com.br/imovel/894031916/alugar/casa-3-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A626%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 135m², 3 quartos e 2 vagas",Rua Antônio Vieira de Medeiros,135,3.0,0,3.0,2.0,,sim,sim,sim,R$ 5.440,Incluso,R$ 0,R$ 90,R$ 140,R$ 5.670
https://www.quintoandar.com.br/imovel/894915488/alugar/casa-1-quarto-vila-polopoli-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A287%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 50m², 1 quarto e sem vaga",Rua Uberlândia,50,1.0,0,1.0,,,sim,não,não,R$ 1.275,Incluso,R$ 161,R$ 22,R$ 33,R$ 1.491
https://www.quintoandar.com.br/imovel/894390614/alugar/casa-4-quartos-vila-ida-sao-paulo?from_route=%22search_results%22&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A980%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 344m², 4 quartos e 4 vagas",Rua Tarubá,344,4.0,3,5.0,4.0,Até 3° andar,não,não,não,R$ 17.000,Incluso,R$ 3.000,R$ 282,R$ 441,R$ 20.282
https://www.quintoandar.com.br/imovel/894113542/alugar/kitnet-1-quarto-butanta-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22fc0779cf-b377-49d6-8033-242941085b8f%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A90%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 33m², 1 quarto e sem vaga",Condomínios em São Paulo,33,1.0,0,1.0,,4° a 7° andar,sim,sim,sim,R$ 3.100,R$ 400,R$ 20,R$ 40,R$ 80,R$ 3.640
